Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Mult Lines,Int Service,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Pay Method,Monthlycharges,Totalcharges,Has_Streaming,OnlineExtras,StreamingExtras,Cluster
1,0,0,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,0,3,0.47771400024997407,0.22529592586753017,0,0,0,3
1,1,1,0,0.8775997724016579,1,2,1,0,0,1,0,1,1,0,1,2,0.913554495834645,0.8992309802817752,1,1,2,2
0,0,1,1,0.305398088651998,1,0,1,0,0,0,1,1,0,0,1,2,0.826156165969515,0.5249628148853958,1,1,1,1
0,1,0,0,0.5409344555306974,1,0,1,0,0,1,0,0,0,0,1,2,0.7496285615625957,0.6376681009934648,0,1,0,3
1,0,1,0,0.9545980320105482,1,2,1,0,1,1,0,1,1,0,1,2,0.9370823444481988,0.9471966485277691,1,2,2,2
1,0,1,1,0.11271334783759884,1,0,2,0,0,0,0,0,0,1,0,3,0.044872086104495966,0.10543285722471893,0,0,0,3
0,0,1,0,0.8528736770356842,1,2,1,0,0,1,1,0,0,0,1,2,0.8170501659140927,0.8559413459800492,0,2,0,4
0,0,0,0,0.19268474081439926,1,0,0,0,0,0,0,0,1,0,1,2,0.5919345671153791,0.38220735170147846,1,0,1,1
0,0,1,0,0.9109981273786067,1,2,1,0,1,1,0,1,1,0,1,2,0.9345469927614551,0.9292018552278067,1,2,2,2
1,0,0,0,0.5949069773404103,1,0,2,0,0,0,0,0,0,0,0,0,0.05552469004535919,0.4657307764404028,0,0,0,1
0,0,1,1,0.8034809181183954,1,2,0,1,0,1,1,1,0,0,0,2,0.7346895410244298,0.8014443421920782,1,3,1,0
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0.7155038580624051,0.2135684559018953,0,0,0,1
1,0,0,0,0.4980828294663973,1,0,1,0,1,0,0,0,0,0,0,2,0.7542793600158568,0.6144505382356436,0,1,0,3
0,1,0,0,0.34824971471629823,1,0,1,0,0,1,0,0,0,0,0,2,0.7503467110481281,0.5116831521959891,0,1,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7162693693935305,0.21380212852227373,0,0,0,3
0,1,0,0,0.8257316158269238,1,0,0,1,1,0,0,0,0,0,1,1,0.6095047876271322,0.7799101461007121,0,2,0,1
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,0,0.7177971073799938,0.3417679241062352,0,0,0,1
0,1,0,0,0.5949069773404103,1,2,1,0,0,0,0,1,0,0,1,2,0.8198928206957978,0.6966234322176093,1,0,1,4
0,0,1,0,0.9454829426194404,1,2,1,0,1,0,0,1,1,0,0,2,0.9140828917827661,0.9408053904399358,1,1,2,2
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,1,0,0,1,2,0.7904285959181566,0.33413760151601923,1,0,1,1
1,0,0,0,0.3853694816287984,1,0,2,0,0,0,0,0,0,0,0,2,0.028483769629215495,0.2913087639518931,0,0,0,3
0,0,0,0,0.4738949439878661,1,2,1,0,1,0,0,0,0,0,1,0,0.7894290123588263,0.6174604606075688,0,1,0,4
0,0,0,0,0.5949069773404103,1,2,1,0,0,0,0,0,0,0,0,2,0.7376374798418952,0.6766322331547827,0,0,0,4
0,0,0,0,0.305398088651998,1,2,1,0,0,0,0,1,0,0,1,2,0.8227204216305273,0.5262898082171473,1,0,1,4
0,0,0,1,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7151206904377799,0.21345149384104803,0,0,0,3
1,1,1,0,0.9922776889814588,1,2,1,0,1,1,0,1,1,0,1,2,0.923765063618731,0.9671959522787822,1,2,2,2
1,1,1,0,0.8948002263060865,1,2,1,0,1,0,0,0,1,0,0,1,0.8522815072775117,0.8945392246460109,1,1,1,2
0,0,1,1,0.610796177303996,1,0,1,1,0,0,1,1,0,0,0,2,0.8628491893480956,0.7216728967094808,1,2,1,1
1,0,1,1,0.8834523110951958,1,2,1,0,0,1,1,1,1,0,1,0,0.9461112050668856,0.913841190361874,1,2,2,0
0,0,1,0,0.4980828294663973,1,0,0,0,0,0,0,0,0,0,1,2,0.47049029509451035,0.5293166682095604,0,0,0,3
0,0,0,0,0.4738949439878661,1,0,1,0,0,0,0,0,1,0,1,0,0.7907613750264674,0.6204350709456026,1,0,1,1
1,0,0,0,0.6789366222463231,1,0,0,0,1,0,1,0,0,1,1,1,0.5904842881015252,0.6764615557931783,0,2,0,1
0,0,1,1,0.8592644256166645,1,0,0,0,0,0,0,1,0,0,0,2,0.600079228448252,0.7969897800642664,1,0,1,1
0,0,0,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,2,0.7603006835644839,0.41931461965310995,0,0,0,4
0,0,1,1,0.254715372338644,1,0,1,0,0,1,0,0,0,0,1,2,0.745661380406474,0.4647322337257691,0,1,0,3
0,0,0,0,0.19268474081439926,1,0,1,1,1,0,0,0,0,0,1,2,0.783054486644936,0.41944691399868184,0,2,0,3
0,0,1,0,0.34824971471629823,1,2,1,0,1,1,0,1,1,0,1,2,0.9358161734446111,0.548824182019495,1,2,2,2
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.038104643648504535,0.006792092132481384,0,0,0,3
0,0,1,1,0.19268474081439926,0,1,0,1,0,0,0,0,0,0,0,1,0.26002112892992835,0.2582792828122284,0,1,0,1
1,0,0,0,0.9312241597638317,1,2,2,0,0,0,0,0,0,1,0,2,0.1658978742295073,0.694662091938479,0,0,0,4
1,1,0,0,0.7021154854916872,1,2,1,0,1,0,0,1,1,0,1,2,0.9148745065489691,0.7930860581020279,1,1,2,2
0,1,1,0,0.713018267989325,1,0,1,0,1,1,0,1,1,0,1,2,0.9001717385967393,0.7979780142525836,1,2,2,1
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7166517138867755,0.21391883932195907,0,0,0,3
1,0,1,1,0.713018267989325,1,0,1,0,0,0,0,1,1,1,1,2,0.8543527808275354,0.7746071163451606,1,0,2,1
0,1,0,0,0.9312241597638317,1,2,1,0,1,1,0,1,1,1,1,0,0.9330199829637769,0.9258587228787314,1,2,2,0
0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,2,0.7963871159779763,0.2382581006575008,1,0,1,1
1,0,0,0,0.4181114364895969,0,1,0,1,0,0,0,0,0,0,1,2,0.2733371323124953,0.4056194834945439,0,1,0,3
1,0,0,0,0.3853694816287984,1,2,1,0,0,0,0,1,1,0,1,2,0.8743508524226999,0.5738290578183355,1,0,2,2
1,0,0,0,0.9360588089274335,0,1,0,0,1,0,0,1,0,0,1,2,0.40956683257408755,0.7695044038853542,1,1,1,1
1,0,0,1,0.8034809181183954,1,0,1,0,0,1,0,1,0,1,1,2,0.8224069821956376,0.8284054401043449,1,1,1,1
0,0,1,1,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,2,0.7208395319193115,0.33536056282875537,0,0,0,3
1,1,0,0,0.5780542224431977,1,0,1,0,0,0,0,0,1,0,1,2,0.7850757284100492,0.6713338691726067,1,0,1,1
0,0,1,1,0.34824971471629823,1,2,1,0,0,0,1,0,0,0,1,2,0.7924221666049474,0.5356449556050826,0,1,0,4
0,0,1,1,0.5409344555306974,1,0,0,0,0,0,0,0,1,0,0,2,0.5981739844570563,0.5973669863051975,1,0,1,1
1,0,1,0,0.5949069773404103,1,2,1,0,0,0,0,0,0,0,1,0,0.7463848819561992,0.6884611042595216,0,0,0,4
0,0,1,1,0.6665796848022654,1,0,1,0,1,1,1,1,1,0,1,2,0.922986530219074,0.7694040236414031,1,3,2,0
0,0,0,0,0.6400848539674424,1,2,1,1,1,0,0,0,1,0,1,2,0.8816962304920666,0.7425173429768008,1,2,1,2
1,0,0,0,0.11271334783759884,1,2,0,0,0,0,0,0,1,0,0,0,0.653427624937443,0.299792202979855,1,0,1,4
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.029868839308621338,0.004278109774838927,0,0,0,3
1,0,0,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,1,3,0.4818831329030043,0.2665104920274239,0,0,0,3
0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,1,2,0.5611311133180771,0.16644611778263066,0,1,0,3
1,1,0,0,0.610796177303996,1,0,0,0,0,0,0,0,0,0,1,2,0.4824760747318467,0.6052202813514063,0,0,0,3
1,0,1,1,0.6258260711118334,1,0,0,0,0,1,0,0,1,0,0,2,0.6123003126621652,0.6461940966416805,1,1,1,1
0,1,0,0,0.11271334783759884,1,2,1,0,0,1,0,0,1,0,1,2,0.8433124711597223,0.3675225512955221,1,1,1,2
1,0,1,0,0.9263039371594961,0,1,0,0,0,1,1,1,1,0,1,0,0.5846434561626542,0.825568176798934,1,2,2,0
1,0,0,0,0.770738963257597,1,0,0,0,0,1,1,0,0,0,1,2,0.5914515783334624,0.7356711680231103,0,2,0,3
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7185593402888848,0.2145011429952811,0,0,0,3
0,0,1,0,0.6789366222463231,1,0,1,0,0,0,0,0,0,0,1,2,0.7120454101612023,0.7195420498352123,0,0,0,3
0,1,0,0,0.4980828294663973,1,2,1,0,0,0,0,0,1,0,1,1,0.8202077390546765,0.6317557464572754,1,0,1,4
1,0,1,0,0.9312241597638317,1,2,1,0,1,0,0,1,1,1,0,1,0.9098410099930839,0.9289002240974581,1,1,2,2
0,1,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,1,0,1,2,0.7864189846203793,0.38129075783753147,1,0,1,1
0,0,0,0,0.8655115496426401,1,2,1,0,1,1,0,0,0,0,1,0,0.8202077390546765,0.8679406114085452,0,2,0,0
1,0,0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,2,0.16267161630500282,0.0448162071647975,0,0,0,3
1,0,0,0,0.723509525141595,1,2,1,0,0,1,0,1,1,0,1,2,0.8993580060612881,0.7980298609665429,1,1,2,2
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.062076233124961896,0.014109428793409885,0,0,0,3
0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,1,3,0.5392065762654696,0.15975364464035163,0,0,0,4
0,1,0,0,0.254715372338644,1,2,1,0,0,0,0,0,1,0,1,2,0.8189469496565884,0.48122206821093194,1,0,1,4
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,0.7208395319193115,0.21519717234400867,0,0,0,3
0,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.03400262043611035,0.005539948011395445,0,0,0,3
0,0,0,0,0.254715372338644,1,0,1,0,0,0,0,0,0,0,0,2,0.7208395319193115,0.44079696810864677,0,0,0,3
0,0,1,1,0.4474001131530433,1,0,0,1,1,1,1,0,0,0,0,3,0.6782275957015719,0.5807202899979254,0,4,0,0
1,1,1,0,0.8775997724016579,0,1,0,0,1,1,1,1,1,1,1,0,0.6345986180488026,0.8164728007109268,1,3,2,0
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.054204679331035115,0.011706634051269845,0,0,0,3
1,0,1,0,0.8834523110951958,1,2,1,1,0,1,1,1,1,1,1,1,0.9632419522528758,0.9187602875229665,1,3,2,0
1,0,1,0,0.9454829426194404,1,2,1,0,0,1,0,1,1,1,1,0,0.9055651588184359,0.9386649803717092,1,1,2,2
0,1,1,0,0.305398088651998,1,2,1,0,1,0,0,0,0,0,1,2,0.7957283323509124,0.48636768316949036,0,1,0,4
0,0,0,1,0.0,1,0,0,1,1,0,1,0,0,0,1,2,0.6354892672327985,0.18914397209944694,0,3,0,0
0,0,1,1,0.8891841702469956,1,2,1,1,1,0,0,1,1,1,1,1,0.9253187331785946,0.9112285983600865,1,2,2,0
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.04621534231482627,0.009267885936438632,0,0,0,3
0,1,0,0,0.8257316158269238,1,2,1,0,0,0,1,1,1,0,1,2,0.9058334050245307,0.8624348267486015,1,1,2,2
0,0,1,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7097272702160832,0.21180515029946628,0,0,0,3
1,0,0,0,0.254715372338644,1,0,1,0,0,0,0,0,1,0,1,2,0.788427553993347,0.46415528931873784,1,0,1,1
1,1,0,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,1,2,0.47831158739909097,0.2617958512584296,0,0,0,3
0,0,0,0,0.6907675702807966,1,2,1,0,1,0,0,0,0,0,1,2,0.7833918920665905,0.7319525710828539,0,1,0,4
0,0,0,0,0.4738949439878661,1,2,1,0,1,0,0,0,0,0,1,1,0.7957283323509124,0.614959388568744,0,1,0,4
0,0,0,0,0.7619132911961489,1,2,1,0,1,0,0,1,1,0,1,2,0.909308397418246,0.825868885170368,1,1,2,2
1,0,1,0,0.7527982018050413,1,2,1,0,1,0,0,0,0,0,1,0,0.7900956092768681,0.7809640281676113,0,1,0,4
0,1,0,0,0.6536478033682963,1,2,1,1,0,0,0,0,0,0,1,2,0.7833918920665905,0.716032949914148,0,1,0,4
0,0,0,0,0.5409344555306974,1,2,1,0,1,1,0,0,0,0,1,2,0.817999400052099,0.6569739340198743,0,2,0,4
1,1,0,0,0.4181114364895969,1,2,1,0,0,1,0,1,1,0,1,2,0.9114356674113409,0.615228138140735,1,1,2,2
1,0,0,0,0.713018267989325,1,2,1,0,0,0,0,0,1,0,1,2,0.8202077390546765,0.7641689781509658,1,0,1,4
1,1,1,0,0.0,1,2,1,0,0,0,0,1,0,0,1,2,0.8280209317601399,0.24791433476643288,1,0,1,4
0,0,0,0,0.8775997724016579,1,2,1,0,0,0,0,1,1,0,0,0,0.886722937657482,0.8891554901373929,1,0,2,2
1,0,1,1,0.7527982018050413,1,0,1,1,0,0,0,1,1,0,0,1,0.8788830308231361,0.806480188260333,1,1,2,1
0,1,0,0,0.0,1,0,1,0,1,0,0,0,1,0,1,2,0.8277105893730241,0.24781960263659591,1,1,1,1
0,1,1,0,0.8185108119262328,1,2,1,0,0,0,0,0,0,0,1,2,0.7652089366876709,0.8194259532632819,0,0,0,4
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.48069527020618474,0.14189304656332805,0,0,0,1
1,0,0,0,0.9922776889814588,1,2,1,1,0,0,1,1,1,2,1,1,0.9291832426562918,0.9705724042182283,1,2,2,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.47109601729446887,0.1389628710187565,0,0,0,3
0,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7151206904377799,0.21345149384104803,0,0,0,3
1,0,0,0,0.7021154854916872,1,0,1,0,0,0,0,1,1,0,1,2,0.8540573760830702,0.779027888957742,1,0,2,1
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.0488917592570397,0.01008486320990739,0,0,0,3
1,0,1,1,0.7792930326398642,1,0,1,0,0,0,0,0,0,0,1,0,0.71588675091639,0.78680484676202,0,0,0,1
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04352544210694617,0.00844679289107796,0,0,0,3
1,1,1,0,0.4980828294663973,1,0,2,0,0,0,0,0,0,0,0,3,0.047555227740659886,0.39697310675441183,0,0,0,3
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.05288139721134802,0.011302701688893657,0,0,0,3
0,1,0,0,0.7527982018050413,1,2,1,0,0,0,1,1,1,0,0,2,0.9009842328879353,0.8191188014950171,1,1,2,2
1,0,1,0,0.305398088651998,1,0,2,0,0,0,0,0,0,0,0,3,0.03125032536260261,0.3101345001297443,0,0,0,3
1,0,0,0,0.4980828294663973,0,1,0,0,0,1,0,1,0,1,1,2,0.43993524730545885,0.5248416416682408,1,1,1,1
1,0,1,1,0.4474001131530433,1,2,1,0,0,1,0,0,0,0,1,0,0.7847393856827062,0.5802772240683041,0,1,0,4
0,0,0,0,0.0,1,2,1,0,0,0,0,1,1,0,1,2,0.8786008939277989,0.26335388715161273,1,0,2,2
0,0,0,1,0.770738963257597,1,2,1,0,0,0,0,1,0,0,1,1,0.8311144749559912,0.8094220173448059,1,0,1,4
1,1,1,1,0.9312241597638317,1,2,1,1,0,1,0,1,1,1,1,0,0.9319995448853875,0.9340492073504988,1,2,2,0
1,0,0,0,0.19268474081439926,1,0,0,0,0,0,0,1,0,0,0,1,0.5732667280206079,0.37589631069988244,1,0,1,1
1,0,1,1,0.305398088651998,1,2,1,1,0,1,0,0,0,0,1,2,0.8183154367952711,0.5188988085697236,0,2,0,4
1,0,0,1,0.19268474081439926,1,0,1,0,0,0,0,0,0,0,0,2,0.7151206904377799,0.4009837883349417,0,0,0,3
1,0,0,0,0.5780542224431977,1,2,0,0,1,0,1,0,0,0,1,1,0.6228829196701399,0.6375554004691824,0,2,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,3,0.5747644683070151,0.1706077044963521,1,0,1,3
0,0,1,1,0.4980828294663973,1,0,2,0,0,0,0,0,0,0,1,3,0.028483769629215495,0.3684744992445431,0,0,0,3
0,0,0,0,0.254715372338644,1,2,1,0,1,0,0,0,1,0,1,2,0.8457189836818939,0.4789890276568834,1,1,1,2
0,0,1,1,0.254715372338644,1,2,1,0,0,0,0,0,1,0,1,2,0.8274000665018117,0.4905456685684726,1,0,1,4
1,0,1,1,0.3853694816287984,1,0,0,0,0,1,0,0,0,0,0,2,0.5240735454057895,0.4719805425530045,0,1,0,3
1,1,0,0,0.8034809181183954,1,2,1,0,0,1,0,1,1,0,1,2,0.9156649494201968,0.8517035056105828,1,1,2,2
0,0,1,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,1,1,0.47711574353528424,0.23714900087954055,0,0,0,1
0,0,0,0,0.7336191963450966,1,2,1,0,0,0,0,1,1,0,1,3,0.8783186078720563,0.8110573081542303,1,0,2,2
1,1,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7571213843544022,0.22627222138113756,0,0,0,4
0,0,0,0,0.9003050659924084,1,2,1,1,1,0,1,1,1,2,1,2,0.9574302588278965,0.9270521973221661,1,3,2,0
1,0,0,0,0.4738949439878661,0,1,0,0,0,1,0,0,0,0,0,3,0.2564133850556407,0.42513212601260547,0,1,0,3
0,1,0,0,0.9212950571409093,1,2,0,1,1,0,1,1,1,1,0,0,0.8052020454228205,0.8873150346149581,1,3,2,0
1,0,1,0,0.3853694816287984,1,0,1,0,0,0,0,0,0,0,1,2,0.7128158923468471,0.5179441403030083,0,0,0,3
1,0,0,0,0.34824971471629823,1,0,0,0,0,0,0,0,0,0,0,2,0.4789085064797072,0.43486093536506115,0,0,0,3
1,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,0,1,0.723110027453989,0.32805509311783354,0,0,0,1
1,1,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.050224953612603415,0.010491821285995344,0,0,0,3
1,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,1,3,0.5397391888403074,0.1599162248281927,0,1,0,3
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.06467450619377674,0.014902552620272276,0,0,0,3
1,0,0,0,0.19268474081439926,1,2,1,0,1,1,0,1,1,0,1,0,0.9360696479625453,0.46362672440167324,1,2,2,0
1,0,0,1,0.0,1,0,1,0,1,0,0,0,0,0,1,2,0.7571213843544022,0.22627222138113756,0,1,0,3
0,0,0,0,0.8327695947818418,0,1,0,0,0,1,0,1,1,0,1,2,0.5460894408403464,0.7615923944978866,1,1,2,2
0,0,0,0,0.9500778459121858,0,1,0,0,1,0,0,1,1,0,1,2,0.5466152351339439,0.8282332521717413,1,1,2,2
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.48543094703235,0.14333861368721196,0,0,0,3
0,0,1,0,0.6258260711118334,0,1,0,0,0,1,0,1,0,0,1,2,0.40615939240759985,0.5823833084750086,1,1,1,1
0,0,1,0,0.9408108104555145,1,2,1,1,1,1,0,1,1,2,1,0,0.9564554633732109,0.9436051835715622,1,3,2,0
0,0,1,0,0.19268474081439926,1,2,1,0,1,0,0,0,1,0,1,1,0.8608106766816529,0.4170825758050129,1,1,1,2
1,1,1,1,0.8592644256166645,1,2,1,0,1,1,1,1,1,0,1,0,0.9627600532472397,0.8995041340249352,1,3,2,0
0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,3,0.49303795000494044,0.14566065419211027,0,0,0,3
1,0,0,0,0.4980828294663973,1,0,1,1,0,0,0,0,0,0,1,2,0.7438483258223197,0.6096333484769494,0,1,0,3
1,1,0,0,0.713018267989325,1,2,1,0,1,1,0,1,1,0,0,3,0.9391019934264035,0.806855053975412,1,2,2,2
0,0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7162693693935305,0.21380212852227373,0,0,0,3
0,0,1,1,0.7875917181548097,1,2,1,1,0,1,0,1,1,1,1,3,0.9276407936433372,0.8503318754091346,1,2,2,2
1,0,0,0,0.4738949439878661,1,2,1,1,0,0,0,1,1,0,0,2,0.9004427074236665,0.6490799010072029,1,1,2,2
0,1,0,0,0.4738949439878661,0,1,0,0,0,0,1,0,0,0,1,2,0.2591214757061349,0.44672026460564457,0,1,0,3
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,2,0.047555227740659886,0.009676886464231128,0,0,0,3
0,0,0,0,0.4474001131530433,0,1,0,1,0,1,1,1,1,0,0,3,0.6219709739967034,0.5472169095268539,1,3,2,0
0,0,0,0,0.11271334783759884,1,0,1,0,0,1,0,0,0,0,1,2,0.7603006835644839,0.3497682363044079,0,1,0,3
1,1,0,0,0.254715372338644,0,1,0,0,0,0,0,0,0,0,1,0,0.17229249032429161,0.2764262819599334,0,0,0,1
1,0,0,0,0.0,1,2,1,0,1,0,0,0,1,0,1,1,0.8570040947209887,0.25676145610944473,1,1,1,2
0,0,0,0,0.4474001131530433,1,0,0,0,1,0,1,1,0,0,0,3,0.6883982662980132,0.5699233680785454,1,2,1,3
0,0,0,0,0.254715372338644,1,0,0,0,0,0,0,0,0,0,1,3,0.49361863963477015,0.380074590579147,0,0,0,3
1,1,1,0,0.0,1,2,1,0,0,0,0,1,1,0,1,2,0.8814155765765372,0.2642130700837549,1,0,2,2
1,1,1,1,0.6789366222463231,0,1,0,1,0,0,0,0,1,0,0,3,0.4196605936908136,0.6268941974366523,1,1,1,3
1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0.713969534989371,0.21310010320951137,0,0,0,1
0,1,0,0,0.0,1,2,1,0,0,0,0,1,0,0,1,2,0.8258447375197405,0.2472500506599403,1,0,1,4
0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,1,2,0.7595958068126092,0.2270275397627511,0,1,0,3
0,0,0,1,0.8327695947818418,0,1,0,0,0,1,0,0,0,0,0,1,0.26716429983959167,0.6677995273989371,0,1,0,1
1,0,0,0,0.6400848539674424,0,1,0,0,0,1,0,1,0,0,1,2,0.41430100979959283,0.5971448882606153,1,1,1,1
0,0,0,0,0.11271334783759884,1,0,0,0,1,0,1,0,0,0,1,1,0.5895152423509632,0.2768233263092584,0,2,0,1
0,0,1,0,0.7875917181548097,1,2,1,0,1,1,0,1,1,0,1,2,0.9312329344708536,0.8476108651564119,1,2,2,2
1,0,0,0,0.5409344555306974,1,0,1,0,0,0,0,0,1,0,1,2,0.7947386303770947,0.6491041399401706,1,0,1,1
1,0,0,0,0.4181114364895969,1,2,1,0,0,0,0,0,1,0,1,2,0.8311144749559912,0.5773926498101632,1,0,1,4
1,1,0,0,0.4181114364895969,0,1,0,0,0,1,0,0,0,0,1,2,0.2546003304714867,0.40231128854522674,0,1,0,3
0,0,0,0,0.9360588089274335,1,2,1,1,1,1,0,1,1,2,1,0,0.9732626443060891,0.9518910164610006,1,3,2,0
1,1,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.752495382205266,0.2248601324934711,0,0,0,4
1,1,1,0,0.7875917181548097,1,2,1,0,0,0,0,1,1,0,1,2,0.8780361724981073,0.8323872381676959,1,0,2,2
0,0,0,0,0.254715372338644,0,1,0,0,0,0,0,0,0,0,1,2,0.15616002265207687,0.24895277029355822,0,0,0,3
1,0,1,1,0.9843347108983214,1,2,1,1,1,1,1,1,1,2,1,2,0.9742072603189392,0.9836529630630625,1,4,2,0
1,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,1,3,0.7947386303770947,0.2377548998107572,1,0,1,3
0,1,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,2,0.7147372476478713,0.3172192405995417,0,0,0,3
0,1,0,0,0.11271334783759884,1,2,1,0,0,0,0,1,0,0,1,2,0.8249093608215463,0.3748130511972319,1,0,1,4
1,1,0,0,0.8110974307265147,1,2,1,1,0,0,0,1,0,0,1,2,0.8570040947209887,0.8365914887870722,1,1,1,2
1,1,1,1,0.9961656589327946,1,2,1,1,1,0,0,1,1,0,1,1,0.9348010703593979,0.9771364815265596,1,2,2,2
0,1,1,0,0.4980828294663973,1,2,1,0,0,1,1,1,1,0,1,0,0.9294398848443626,0.6681377412276857,1,2,2,0
1,0,1,1,0.9057030088037242,0,1,0,1,1,1,0,1,1,1,0,2,0.6292232968589115,0.8275453788338131,1,3,2,0
1,0,0,1,0.254715372338644,1,0,0,1,0,0,0,0,0,0,1,2,0.5316936715448093,0.3721392829895189,0,1,0,3
0,0,1,1,0.4738949439878661,1,2,1,1,0,0,0,1,1,0,1,2,0.9095747701162132,0.6579027664689007,1,1,2,2
1,0,0,0,0.19268474081439926,1,2,1,0,0,1,0,1,1,0,1,0,0.9164542238610339,0.4505619245804748,1,1,2,2
1,0,0,0,0.7792930326398642,1,2,1,0,1,0,0,0,0,0,1,0,0.791426311677783,0.8031863499242547,0,1,0,4
0,1,1,0,0.7792930326398642,1,2,1,0,0,0,0,1,0,0,1,1,0.8274000665018117,0.8052109382707473,1,0,1,4
0,0,0,0,0.11271334783759884,1,0,1,0,1,0,0,1,0,0,1,0,0.8348032223524614,0.3715637490158619,1,1,1,1
1,0,0,0,0.11271334783759884,1,0,1,0,0,1,0,1,1,0,0,2,0.8805727286319868,0.36647352224519186,1,1,2,1
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.054204679331035115,0.011706634051269845,0,0,0,3
1,1,0,0,0.4474001131530433,1,2,1,0,0,0,0,0,1,0,1,1,0.8176831761387986,0.5969558666736801,1,0,1,4
1,0,0,0,0.5409344555306974,1,0,1,0,1,1,0,0,0,0,1,2,0.7877588700462131,0.6433065118014379,0,2,0,3
1,0,1,0,0.9057030088037242,1,2,1,0,0,0,0,1,1,0,1,2,0.8788830308231361,0.9037880623004438,1,0,2,2
1,0,0,0,0.6536478033682963,1,2,1,0,0,1,0,1,0,0,1,2,0.8442161848795492,0.7399651021471095,1,1,1,2
1,1,1,0,0.8110974307265147,1,2,1,0,0,0,0,0,1,0,1,1,0.8230336771760338,0.8338085434233629,1,0,1,4
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7223542678628426,0.21565954605777982,0,0,0,3
0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,2,0.3590160791035704,0.10475042793131284,1,0,1,1
0,0,0,0,0.305398088651998,1,2,1,0,0,0,0,1,1,0,1,3,0.8746352434078521,0.5303746449667226,1,0,2,2
1,0,0,0,0.7956498278693414,1,2,1,0,1,1,0,1,1,0,1,2,0.9411140318393062,0.8541533652434136,1,2,2,2
0,1,1,0,0.4181114364895969,1,2,1,0,0,0,0,0,1,0,1,2,0.8151466200049191,0.5680345275098989,1,0,1,4
1,1,1,0,0.9109981273786067,1,2,1,1,0,1,0,1,1,0,1,2,0.9302090721015156,0.9275564236241332,1,2,2,2
